********************************************************************************
File created by the application RiderData for Android.
Creation date: 27/09/2024 15:05:26 WET
Developed by: Pedro Duarte
Version 2.1 September 2024
The RiderData application stores data from various sensors available on the smartphone, namely accelerometer, gyroscope, AHRS, and GPS. In addition, it records a video from the rear camera view of the phone.
Smartphone used:
Manufacturer - samsung
Model - SM-G781B
SDK Version - 36
Android Release - 16
***********************************************************************************************
CSV columns:
Sensor - Indicates which sensor collected the data;
Timestamp - Represents the moment (in milliseconds) when the data was collected;
Value_X - Represents X-axis values for accelerometer and gyroscope, represents pitch for AHRS, and latitude for GPS;
Value_Y - Represents Y-axis values for accelerometer and gyroscope, represents roll for AHRS, and longitude for GPS;
Value_Z - Represents Z-axis values for accelerometer and gyroscope, represents yaw for AHRS, and speed for GPS;

Sensor Description:
ACEL - Accelerometer;
GYRO - Gyroscope;
AHRS - Attitude and Heading Reference System;
GPS - Global Positioning System
***********************************************************************************************
Frequency Sampling:
Accelerometer - 403 Hz;
Gyroscope - 403 Hz;
AHRS - 201 Hz;
GPS - 1Hz;

Units of Measurement:
Accelerometer - acceleration in m/s^2;
Gyroscope - angular velocity in rad/s;
AHRS - degrees (all parameters);
GPS - minutes and seconds (Value_X and Value_Y), and km/h (Value_Z);
***********************************************************************************************
COLLECTED DATA
Sensor, Timestamp, Valor_X, Valor_Y, Valor_Z
GYRO,1727446172602,0.046729814,-0.09544489,-0.011147963
ACEL,1727446172603,10.213165,0.06699903,-6.669993
AHRS,1727446172603,10.738991,-103.03834,149.91364
GYRO,1727446172604,0.06933116,0.18187977,0.043217443
ACEL,1727446172604,9.320343,-1.9606191,-6.2342005
AHRS,1727446172604,10.736458,-103.15354,149.90761
GYRO,1727446172606,0.092543356,0.42866206,0.05482354
ACEL,1727446172606,8.549256,-4.4458647,-4.1344986
GYRO,1727446172611,0.15057385,0.4384356,0.014507622
ACEL,1727446172612,9.928419,-5.573482,-1.8768703
GYRO,1727446172613,0.15607147,0.21914145,-0.055128966
AHRS,1727446172613,10.72522,-103.16317,149.9061
ACEL,1727446172614,15.683756,-5.3629136,-1.9680966
GYRO,1727446172614,0.08521319,-0.055128966,-0.05635066
ACEL,1727446172614,14.874682,-2.1978076,-1.9848464
AHRS,1727446172615,10.734628,-103.06393,149.90363
GYRO,1727446172616,-0.013744064,-0.2928249,-0.011147963
ACEL,1727446172616,14.340784,1.7835501,-2.5809584
GYRO,1727446172620,-0.13652436,-0.5115082,0.022448637
ACEL,1727446172620,10.790134,2.6431718,-3.330211
GYRO,1727446172622,-0.17561859,-0.51700586,0.053601846
ACEL,1727446172622,7.850253,0.18664017,-4.5296135
AHRS,1727446172623,10.749382,-103.03982,149.88301
GYRO,1727446172623,-0.16217995,-0.3972798,0.05787778
ACEL,1727446172624,5.343771,-2.7891338,-5.0012984
AHRS,1727446172624,10.752256,-103.14671,149.89507
GYRO,1727446172628,-0.048562355,-0.10521844,0.016951011
ACEL,1727446172628,3.2488549,-4.486542,-4.0100718
GYRO,1727446172629,0.049784053,-0.01175881,-0.03802524
ACEL,1727446172629,5.587839,-2.7795627,-3.638885
ACEL,1727446172633,9.684052,-2.0183458,-3.6364923
GYRO,1727446172633,0.09804098,0.07375981,-0.06062659
AHRS,1727446172633,10.723761,-103.28608,149.92448
GYRO,1727446172634,0.044286426,0.017561859,-0.04291202
ACEL,1727446172634,9.978668,0.9840483,-3.0619156
AHRS,1727446172634,10.720031,-103.32538,149.9491
GYRO,1727446172636,0.0076355906,0.02367033,-0.024586603
ACEL,1727446172636,8.839087,1.6854445,-2.4275186
ACEL,1727446172639,5.6069818,0.581755,-1.9510478
GYRO,1727446172640,-0.02351762,-0.007482879,-0.020310672
GYRO,1727446172644,0.02351762,0.096972,0.0053449133
ACEL,1727446172645,3.3469608,-2.5522444,-1.582553
AHRS,1727446172645,10.729127,-103.32784,149.9548
GYRO,1727446172653,0.073607095,0.16111097,0.028557109
GYRO,1727446172654,0.1615691,0.19409671,0.012064233
ACEL,1727446172654,2.992524,-3.2201412,-0.8859426
GYRO,1727446172654,0.18905723,-0.048409645,-0.028251685
ACEL,1727446172655,2.9327033,-3.6077783,0.72053874
AHRS,1727446172655,10.712223,-103.33296,149.9581
GYRO,1727446172655,0.17928366,-0.2073063,-0.052685577
AHRS,1727446172655,10.701996,-103.29741,149.93591
ACEL,1727446172655,8.99462,-3.7636108,-0.14356937
GYRO,1727446172656,0.12003148,-0.32397813,-0.055739813
ACEL,1727446172656,12.741482,-4.01725,-1.3501502
ACEL,1727446172656,15.097216,-2.0087745,-2.4107687
AHRS,1727446172656,10.727114,-103.27092,149.89893
GYRO,1727446172657,0.07543964,-0.29465744,-0.06368083
ACEL,1727446172657,14.103596,-1.5658033,-2.8896325
GYRO,1727446172660,0.016798299,-0.27633202,-0.0361927
ACEL,1727446172660,10.146166,-0.69900334,-3.181856
GYRO,1727446172661,-0.0015271181,-0.21463646,0.021226943
ACEL,1727446172662,9.760623,-1.7979071,-4.0698924
AHRS,1727446172662,10.740302,-103.325745,149.84634
GYRO,1727446172664,-0.026571855,-0.13637166,0.035276428
ACEL,1727446172664,9.377771,-4.5535417,-3.9119658
AHRS,1727446172665,10.732101,-103.39357,149.81982
ACEL,1727446172666,9.442377,-6.4495544,-2.9303105
GYRO,1727446172666,0.008857286,-0.1241547,-1.5271181E-4
GYRO,1727446172669,0.024739314,-0.20852798,-0.07956286
ACEL,1727446172669,15.369997,-6.5718875,-4.132106
GYRO,1727446172671,-0.011911522,-0.19386765,-0.103996746
ACEL,1727446172671,14.4795685,-4.35733,-4.108177
AHRS,1727446172673,10.730229,-103.445496,149.81876
GYRO,1727446172673,-0.053449135,-0.090558104,-0.065513365
ACEL,1727446172674,14.814563,-0.3711866,-3.7109687
AHRS,1727446172674,10.729084,-103.50347,149.83
GYRO,1727446172678,-0.13347013,-0.08628218,-0.03802524
ACEL,1727446172679,10.984252,2.1332014,-2.786741
GYRO,1727446172680,-0.17561859,-0.082006246,-0.0056503373
ACEL,1727446172680,7.280462,1.9414765,-2.6886353
GYRO,1727446172681,-0.1847813,-0.035581853,0.013896775
ACEL,1727446172682,5.293223,-1.623231,-2.6072793
AHRS,1727446172682,10.732296,-103.54837,149.8498
GYRO,1727446172683,-0.09804098,0.18554485,-0.006872032
AHRS,1727446172684,10.712405,-103.58275,149.89276
ACEL,1727446172684,1.9199411,-4.88405,-0.51475596
GYRO,1727446172686,0.020463383,0.17210622,-0.06306998
ACEL,1727446172686,4.45065,-3.9885364,0.74446696
GYRO,1727446172688,0.086434886,0.051158458,-0.11804623
ACEL,1727446172688,10.304092,-3.05713,0.13399807
GYRO,1727446172691,0.042453885,-0.15530792,-0.103996746
ACEL,1727446172691,11.960823,0.17706887,-0.6128617
AHRS,1727446172692,10.676844,-103.57268,149.91806
GYRO,1727446172696,-0.014965758,-0.26900187,-0.08078455
ACEL,1727446172697,13.176975,1.1012967,-1.5275182
AHRS,1727446172697,10.673238,-103.54197,149.91254
GYRO,1727446172698,-0.08215895,-0.3575747,-0.082006246
ACEL,1727446172698,10.2107725,0.062213387,-2.044667
GYRO,1727446172698,-0.044897273,-0.22624256,-0.0581832
ACEL,1727446172699,7.8406816,-2.612065,-2.559423
GYRO,1727446172701,-0.011911522,-0.11682454,-0.017867282
ACEL,1727446172702,6.3681984,-3.313461,-2.5929224
AHRS,1727446172702,10.664152,-103.58455,149.89102
AHRS,1727446172704,10.619462,-103.65577,149.8762
ACEL,1727446172704,6.102595,-3.5383866,-1.6423737
GYRO,1727446172704,0.074217945,-0.021532366,-0.017867282
GYRO,1727446172706,0.08460235,-0.23112933,-0.06490252
ACEL,1727446172706,12.379867,-3.6460636,-2.9566314
GYRO,1727446172708,0.05955761,-0.35146624,-0.10888352
ACEL,1727446172708,15.1498575,-4.2424746,-4.3525443
GYRO,1727446172713,-0.0021379655,-0.39789063,-0.116213694
ACEL,1727446172714,16.18894,-1.5729818,-5.192724
AHRS,1727446172714,10.613295,-103.67436,149.86197
GYRO,1727446172714,-0.035734564,-0.24395712,-0.09972081
AHRS,1727446172715,10.60972,-103.75649,149.84929
ACEL,1727446172715,14.644672,-0.27756742,-5.0659046
GYRO,1727446172715,-0.080326416,-0.09910997,-0.046577103
ACEL,1727446172715,11.015359,1.3980067,-4.4817567
GYRO,1727446172718,-0.09132166,0.03283304,0.02611372
ACEL,1727446172719,8.240582,0.92662054,-4.084249
GYRO,1727446172721,-0.10659285,0.11224318,0.062764555
ACEL,1727446172721,6.524031,-0.94337034,-3.394817
AHRS,1727446172722,10.587725,-103.84914,149.85222
GYRO,1727446172723,-0.06627693,0.08719844,0.037108973
AHRS,1727446172723,10.564228,-103.87227,149.87793
ACEL,1727446172723,5.616553,-3.6053855,-1.9776679
GYRO,1727446172726,-0.014354911,-0.039246935,-0.04718795
ACEL,1727446172726,11.19482,-5.432306,-2.5354948
GYRO,1727446172730,0.017409148,-0.010537115,-0.08322794
ACEL,1727446172731,11.015359,-3.531208,-2.0231316
GYRO,1727446172732,0.040621344,0.11468657,-0.041079476
ACEL,1727446172732,11.003395,0.6942177,-0.8330014
AHRS,1727446172732,10.550231,-103.86257,149.90517
GYRO,1727446172733,-0.005803049,0.034054734,-0.00503949
ACEL,1727446172733,8.807981,3.4211383,0.15314065
AHRS,1727446172733,10.539833,-103.87718,149.914
GYRO,1727446172736,-0.060168456,-0.14492351,0.020616096
ACEL,1727446172737,6.1791654,3.828217,-0.62482584
GYRO,1727446172738,-0.10353861,-0.2641151,0.03466558
ACEL,1727446172738,5.3147583,0.974477,-2.2911277
GYRO,1727446172741,-0.060779303,-0.1253764,0.010231691
ACEL,1727446172741,2.6479573,-3.694219,-1.8864416
AHRS,1727446172742,10.551446,-103.851616,149.9094
GYRO,1727446172745,0.053449135,-0.08506048,-0.05635066
ACEL,1727446172746,5.8821564,-4.668397,-1.4772689
AHRS,1727446172746,10.526177,-103.89927,149.90189
GYRO,1727446172746,0.13774605,-0.06001574,-0.112548605
ACEL,1727446172747,11.017752,-3.5647075,-1.9295124
GYRO,1727446172749,0.11270132,-0.13820419,-0.07834116
ACEL,1727446172749,10.919347,0.69900334,-1.975275
ACEL,1727446172750,12.011072,3.1555347,-2.9015965
GYRO,1727446172750,0.043064732,-0.2580066,-0.022143213
AHRS,1727446172753,10.494806,-103.9293,149.88516
AHRS,1727446172753,10.500706,-103.9543,149.86171
ACEL,1727446172753,7.9052877,2.4346972,-3.7301114
GYRO,1727446172753,-0.072996244,-0.40949672,-0.003206948
GYRO,1727446172755,-0.06383354,-0.29038152,0.031000499
ACEL,1727446172755,5.0395837,-2.3078775,-4.74736
GYRO,1727446172758,-0.006413896,-0.050242186,0.042606596
ACEL,1727446172758,3.9526439,-5.384449,-4.4721856
GYRO,1727446172761,0.14324369,0.20203774,0.005955761
ACEL,1727446172762,3.653541,-5.4203415,-2.2552354
AHRS,1727446172762,10.491746,-104.0441,149.8524
GYRO,1727446172763,0.2055501,0.05971032,-0.0697893
AHRS,1727446172763,10.4659605,-104.10054,149.85254
ACEL,1727446172763,9.3155575,-2.6024938,-2.516053
GYRO,1727446172765,0.17073181,-0.18348324,-0.11438115
ACEL,1727446172765,11.132607,-1.6926229,-3.7277186
GYRO,1727446172768,0.060168456,-0.384452,-0.103385895
ACEL,1727446172768,12.327224,0.9936196,-5.492126
GYRO,1727446172770,-0.019241689,-0.29648998,-0.06429167
ACEL,1727446172770,10.550853,-0.22492532,-6.133702
AHRS,1727446172774,10.489284,-104.07883,149.83682
GYRO,1727446172774,-0.046729814,-0.0697893,-0.008093726
ACEL,1727446172774,7.103393,-0.6583253,-5.5710893
AHRS,1727446172775,10.486692,-104.15755,149.8138
GYRO,1727446172775,-3.0542363E-4,0.21547636,0.049325917
ACEL,1727446172775,5.9614186,-1.1252248,-4.924728
GYRO,1727446172779,0.011300675,0.3773509,0.071927264
ACEL,1727446172780,4.9462633,-1.1515459,-3.464209
ACEL,1727446172780,6.8949184,-1.2687942,-2.3892334
GYRO,1727446172781,0.026571855,0.31382278,0.030389652
GYRO,1727446172783,-0.003970507,0.13606623,-0.07406523
ACEL,1727446172784,15.417853,-3.3373895,-3.5001013
AHRS,1727446172784,10.460532,-104.222435,149.82219
AHRS,1727446172784,10.467666,-104.16449,149.84859
GYRO,1727446172786,-0.049173206,0.12384928,-0.12048962
ACEL,1727446172786,16.42583,-3.4666018,-3.126821
ACEL,1727446172788,15.331712,-1.2496517,-1.5466608
GYRO,1727446172789,-0.06261184,0.2325801,-0.08872557
GYRO,1727446172790,-0.08765658,0.20203774,-0.06001574
ACEL,1727446172790,12.286546,0.5985048,0.016749758
AHRS,1727446172793,10.462243,-104.1198,149.8631
ACEL,1727446172793,8.709874,2.0805593,0.031106694
GYRO,1727446172793,-0.11209047,0.068873025,-0.025808297
AHRS,1727446172793,10.430819,-104.07171,149.87329
GYRO,1727446172797,-0.14568707,-0.10094251,0.031000499
ACEL,1727446172798,5.819943,-0.56500524,-0.7612167
GYRO,1727446172798,-0.08093726,-0.07101099,0.06215371
ACEL,1727446172799,4.2520456,-6.2940207,-0.5626124
GYRO,1727446172800,0.04367558,-0.16691402,0.025502874
ACEL,1727446172800,6.98106,-8.060822,-0.59611195
GYRO,1727446172803,0.1615691,-0.25495237,-0.055739813
AHRS,1727446172803,10.408021,-104.02615,149.87837
AHRS,1727446172803,10.390336,-104.03809,149.87921
ACEL,1727446172804,10.708778,-6.6077795,-1.5921243
GYRO,1727446172805,0.16217995,-0.43698487,-0.074676074
ACEL,1727446172806,11.446067,-0.9026923,-2.9063823
GYRO,1727446172807,0.102316916,-0.55060244,-0.058794048
ACEL,1727446172808,11.688042,3.260819,-4.915157
GYRO,1727446172810,-0.024739314,-0.6556682,-0.026419144
ACEL,1727446172810,6.451947,4.057928,-6.4905314
GYRO,1727446172813,-0.036956258,-0.46935976,0.018783553
AHRS,1727446172814,10.410997,-104.08837,149.8516
ACEL,1727446172814,3.2081769,-0.5195416,-7.9770727
AHRS,1727446172814,10.442241,-104.21299,149.8234
GYRO,1727446172815,0.00335966,-0.058794048,0.029167956
ACEL,1727446172815,2.6694927,-4.2975097,-8.027322
GYRO,1727446172818,0.1487413,0.47875154,0.0132859275
ACEL,1727446172818,0.6678966,-5.2740803,-4.7162533
GYRO,1727446172820,0.2483094,0.6381827,-0.036803547
ACEL,1727446172821,8.439186,-3.016452,-3.5671003
GYRO,1727446172824,0.23364908,0.6387935,-0.09361234
AHRS,1727446172824,10.414791,-104.38104,149.82138
ACEL,1727446172824,14.163416,-2.3653052,-3.3397822
AHRS,1727446172825,10.405031,-104.36038,149.83813
GYRO,1727446172825,0.10964708,0.5355603,-0.103385895
ACEL,1727446172825,15.796219,0.4118646,-2.8633113
GYRO,1727446172827,-0.026571855,0.4225536,-0.09849912
ACEL,1727446172827,14.599209,-0.15792629,-1.8505492
GYRO,1727446172831,-0.1163664,0.29305398,-0.08322794
ACEL,1727446172831,12.334402,-0.98883396,-0.91465646
GYRO,1727446172833,-0.12858334,0.23441264,-0.035581853
AHRS,1727446172833,10.433731,-104.20822,149.82784
ACEL,1727446172834,9.777372,-2.085345,-0.2416751
AHRS,1727446172834,10.4125185,-104.07312,149.81618
GYRO,1727446172834,-0.1163664,0.16966283,0.005955761
ACEL,1727446172835,6.727421,-3.7923248,0.8979067
GYRO,1727446172837,-0.065055236,-0.04902049,-0.013591352
ACEL,1727446172837,8.6090765,-5.415556,0.9912268
ACEL,1727446172839,14.458033,-5.9350977,-1.3836497
GYRO,1727446172840,-0.05222744,-0.33069745,-0.09361234
GYRO,1727446172843,-0.08093726,-0.45531029,-0.11438115
ACEL,1727446172843,14.263915,-3.7731822,-2.9374888
AHRS,1727446172844,10.366925,-103.993454,149.81944
AHRS,1727446172844,10.356461,-103.9654,149.82526
GYRO,1727446172845,-0.09193251,-0.37040251,-0.08261709
ACEL,1727446172845,15.078073,-0.5243273,-4.060321
GYRO,1727446172849,-0.13591352,-0.25556323,-0.05207473
ACEL,1727446172850,10.969895,1.8050855,-3.8808591
GYRO,1727446172850,-0.14018944,-0.12720895,-0.021532366
ACEL,1727446172850,7.9052877,2.7675984,-4.4171505
GYRO,1727446172853,-0.15851486,-0.033749312,-0.003206948
AHRS,1727446172853,10.346527,-104.05874,149.82312
ACEL,1727446172854,5.496912,0.4645067,-5.003691
AHRS,1727446172854,10.335812,-104.14217,149.84743
GYRO,1727446172854,-0.09315421,0.21730891,-0.00503949
ACEL,1727446172855,3.0116663,-3.5527434,-3.6918263
GYRO,1727446172857,9.162709E-4,0.22586077,-0.04963134
ACEL,1727446172857,6.454639,-4.551149,-2.7556343
GYRO,1727446172859,0.07482879,0.19715095,-0.10460759
ACEL,1727446172859,10.854741,-4.108177,-2.6647072
GYRO,1727446172865,0.065055236,0.109188944,-0.09972081
ACEL,1727446172866,11.084751,0.26081768,-2.3485553
AHRS,1727446172866,10.299958,-104.17723,149.87732
AHRS,1727446172867,10.267951,-104.137695,149.90067
GYRO,1727446172867,0.03268033,0.03283304,-0.07895201
ACEL,1727446172868,10.205987,2.7891338,-2.152344
GYRO,1727446172868,-0.042453885,-0.088114716,-0.065513365
ACEL,1727446172868,7.5699935,3.3349965,-2.8202405
GYRO,1727446172870,-0.046729814,0.0071774554,-0.023975754
ACEL,1727446172871,6.2198434,-0.285045,-3.6511483
GYRO,1727446172872,-0.005803049,0.25518143,0.013896775
AHRS,1727446172873,10.266467,-104.10386,149.89998
AHRS,1727446172873,10.245443,-104.10928,149.89378
ACEL,1727446172873,5.42752,-3.2081769,-2.9949167
GYRO,1727446172874,0.12308572,0.45676103,0.0029015245
ACEL,1727446172875,4.7018967,-4.1344986,-0.40707895
GYRO,1727446172877,0.19760908,0.29061058,-0.058794048
ACEL,1727446172879,12.046965,-2.6192434,-0.6559325
GYRO,1727446172879,0.16767757,0.024892027,-0.091168955
ACEL,1727446172880,14.429318,-1.4294125,-1.6088741
GYRO,1727446172887,0.073607095,-0.2268534,-0.0697893
ACEL,1727446172887,13.610375,1.6974086,-2.774777
AHRS,1727446172888,10.208737,-104.075096,149.88045
AHRS,1727446172888,10.216205,-103.97393,149.851
GYRO,1727446172888,-0.0045813546,-0.2940466,-0.044744562
ACEL,1727446172889,10.931312,1.59691,-3.5216367
GYRO,1727446172889,-0.022906773,-0.16630317,-0.014202199
ACEL,1727446172889,7.538887,-0.05742774,-3.8353956
AHRS,1727446172889,10.215702,-103.984566,149.80664
GYRO,1727446172889,0.030847786,0.12079505,0.033443887
ACEL,1727446172890,6.3849483,-2.4969103,-3.5120654
GYRO,1727446172894,0.10964708,0.44637662,0.03955236
ACEL,1727446172895,5.6261244,-3.9358943,-1.6136597
AHRS,1727446172895,10.187649,-104.040955,149.78334
GYRO,1727446172901,0.1847813,0.47752985,-0.012980504
ACEL,1727446172902,7.160821,-3.0403802,-0.05503492
GYRO,1727446172903,0.18111621,0.26434416,-0.07956286
ACEL,1727446172903,14.462818,-3.4019957,-1.1276177
GYRO,1727446172903,0.08215895,0.02183779,-0.08872557
ACEL,1727446172903,15.173786,-1.5873387,-1.7763717
GYRO,1727446172903,3.0542363E-4,-0.08567133,-0.061848287
ACEL,1727446172904,15.276677,-0.19860429,-2.1547368
AHRS,1727446172904,10.184525,-103.96716,149.76714
AHRS,1727446172904,10.198855,-103.85983,149.72572
GYRO,1727446172904,-0.08460235,-0.1932568,-0.046577103
ACEL,1727446172904,13.004692,0.37597227,-2.1738794
ACEL,1727446172906,10.524531,-0.21774685,-2.7436702
AHRS,1727446172906,10.190181,-103.851166,149.6975
GYRO,1727446172907,-0.108425386,-0.16080554,-0.023975754
GYRO,1727446172909,-0.12247488,-0.088114716,-0.0038177953
ACEL,1727446172909,8.458329,-1.7979071,-3.2273195
GYRO,1727446172913,-0.05650337,0.103080474,-0.012369657
AHRS,1727446172914,10.160811,-103.89302,149.69662
ACEL,1727446172914,6.387341,-4.158427,-2.3054845
GYRO,1727446172914,-0.0021379655,0.05971032,-0.051463883
ACEL,1727446172915,11.056037,-4.124927,-2.6024938
GYRO,1727446172916,0.029015245,0.042606596,-0.090558104
AHRS,1727446172917,10.13668,-103.89202,149.70856
ACEL,1727446172917,16.200905,-4.534399,-3.153142
GYRO,1727446172919,-0.0027488125,-0.012369657,-0.08628218
ACEL,1727446172919,16.560127,-1.0941181,-2.7843482
GYRO,1727446172922,-0.024739314,-0.007482879,-0.07711947
ACEL,1727446172923,14.570496,0.76600236,-2.0638096
AHRS,1727446172923,10.12916,-103.88258,149.71063
GYRO,1727446172923,-0.06566608,-0.07834116,-0.068567604
ACEL,1727446172924,10.086346,1.2687942,-1.9630119
GYRO,1727446172926,-0.05222744,-0.05451812,-0.0062611843
ACEL,1727446172926,6.181558,-1.6351951,-2.3485553
AHRS,1727446172926,10.118783,-103.881615,149.71231
GYRO,1727446172930,-0.011300675,0.023059484,0.054212693
ACEL,1727446172930,4.8026943,-4.1225343,-2.3581266
GYRO,1727446172932,0.105982,0.109188944,0.03955236
ACEL,1727446172933,5.113761,-5.219045,-1.1443675
AHRS,1727446172933,10.085813,-103.89282,149.70085
GYRO,1727446172933,0.18111621,-0.033749312,-0.042301174
ACEL,1727446172934,11.501102,-4.8098726,-2.0374885
GYRO,1727446172936,0.18417045,-0.15469708,-0.097888276
ACEL,1727446172936,12.169298,-2.1332014,-2.8345976
AHRS,1727446172936,10.092659,-103.87332,149.6867
GYRO,1727446172938,0.13713521,-0.23418356,-0.103385895
ACEL,1727446172939,10.950753,2.0015962,-3.5886357
GYRO,1727446172943,0.05955761,-0.2500656,-0.07956286
ACEL,1727446172943,7.809575,2.8034909,-4.2975097
AHRS,1727446172943,10.112267,-103.89401,149.64557
GYRO,1727446172943,0.016798299,-0.15042114,-0.022143213
ACEL,1727446172944,5.3075795,1.0869397,-5.2405806
GYRO,1727446172948,0.02351762,0.100026235,0.044439137
AHRS,1727446172949,10.103124,-103.95327,149.61293
ACEL,1727446172950,4.7955155,-2.1044874,-5.391628
GYRO,1727446172950,0.095597595,0.42133188,0.04199575
ACEL,1727446172951,3.7564325,-5.915955,-3.126821
ACEL,1727446172952,6.4570317,-5.168796,-1.352543
AHRS,1727446172953,10.077882,-103.97101,149.59993
GYRO,1727446172953,0.19455485,0.45676103,-0.048409645
GYRO,1727446172953,0.2287623,0.30282754,-0.15164283
ACEL,1727446172953,12.784553,-4.359723,-1.8601205
GYRO,1727446172956,0.15057385,0.08292252,-0.16202724
ACEL,1727446172957,12.956836,-0.6798607,-2.085345
AHRS,1727446172957,10.082727,-103.868,149.58936
GYRO,1727446172958,0.05650337,-0.04352287,-0.12476555
ACEL,1727446172958,13.313665,1.4964114,-2.4394827
GYRO,1727446172961,-0.060168456,-0.17370969,-0.08994726
ACEL,1727446172961,9.135797,1.0223335,-2.3150558
AHRS,1727446172962,10.084716,-103.809006,149.548
GYRO,1727446172965,-0.07482879,-0.119267926,-0.04535541
ACEL,1727446172965,6.6676,-1.5203397,-2.9949167
GYRO,1727446172966,-0.07543964,-0.00503949,-0.027640838
ACEL,1727446172966,5.18076,-3.8473597,-3.313461
AHRS,1727446172967,10.05653,-103.83016,149.53241
GYRO,1727446172968,0.012522369,0.20387027,-0.053296424
ACEL,1727446172969,4.8098726,-5.413163,-1.9968106
ACEL,1727446172973,11.22832,-3.9215372,-2.4681966
GYRO,1727446172973,0.05222744,0.12568182,-0.10766183
AHRS,1727446172973,10.018046,-103.8483,149.5298
GYRO,1727446172974,0.029015245,0.018172706,-0.13026318
ACEL,1727446172974,14.654244,-3.4331024,-2.990131
GYRO,1727446172976,-0.05650337,-0.13759334,-0.10766183
ACEL,1727446172977,16.13869,0.37597227,-3.6245282
AHRS,1727446172977,10.008935,-103.811005,149.535
GYRO,1727446172978,-0.12858334,-0.18837002,-0.10582929
ACEL,1727446172978,14.484354,0.47886363,-3.8425741
GYRO,1727446172982,-0.17073181,-0.18409409,-0.10094251
ACEL,1727446172982,12.09512,-0.50039905,-4.505685
AHRS,1727446172983,9.997892,-103.82907,149.54199
GYRO,1727446172983,-0.13774605,0.013896775,-0.057572354
ACEL,1727446172984,9.145369,-3.5144582,-4.4985065
GYRO,1727446172986,-0.07177455,0.25273806,-0.013591352
ACEL,1727446172987,6.957132,-5.142475,-2.8992038
AHRS,1727446172987,9.950435,-103.88445,149.56776
ACEL,1727446172989,8.300403,-4.3932223,-1.015155
GYRO,1727446172989,0.042453885,0.31504446,-0.033138465
GYRO,1727446172991,0.086434886,0.13606623,-0.09544489
ACEL,1727446172991,14.058132,-3.8952162,-1.3022938
AHRS,1727446172992,9.916313,-103.857574,149.58887
GYRO,1727446172993,0.06994201,-0.055739813,-0.11987878
ACEL,1727446172993,13.375878,-1.879263,-1.4270196
GYRO,1727446172996,0.038177952,-0.2024195,-0.12048962
AHRS,1727446172996,9.922849,-103.801834,149.59149
ACEL,1727446172996,12.044572,0.11964113,-1.7691933
GYRO,1727446172999,-0.0070247436,-0.2989334,-0.11132691
ACEL,1727446173000,8.072785,1.096511,-2.2983062
GYRO,1727446173001,-0.013133216,-0.29099235,-0.065513365
ACEL,1727446173001,4.2831526,0.5554339,-3.342175
AHRS,1727446173002,9.908953,-103.82319,149.561
GYRO,1727446173003,-0.003970507,-0.19875443,-0.015423893
ACEL,1727446173003,3.409174,-0.9242278,-4.3740797
GYRO,1727446173006,0.055281676,0.010842538,-0.017256435
ACEL,1727446173006,2.3724837,-3.3038898,-3.7157545
AHRS,1727446173006,9.874408,-103.895454,149.53996
GYRO,1727446173009,0.12003148,0.0413849,-0.08322794
ACEL,1727446173009,5.788836,-2.7915268,-3.4929228
GYRO,1727446173010,0.1487413,0.06642964,-0.1485886
ACEL,1727446173010,10.651351,-3.5431721,-4.060321
AHRS,1727446173012,9.857578,-103.929855,149.53036
GYRO,1727446173017,0.0943759,0.07559235,-0.1357608
ACEL,1727446173018,10.20838,-0.34486556,-3.6894333
